You entered a buffer length of 100,,,,,,,
RAW,-0.044497,1,-0.034243, AVG ,-0.042829,0.998175,-0.036015
RAW,-0.04877,1,-0.03937, AVG ,-0.043479,0.998225,-0.035713
RAW,-0.046573,0.991821,-0.052188, AVG ,-0.044091,0.99822,-0.035611
RAW,-0.028871,0.986449,-0.065983, AVG ,-0.044455,0.998213,-0.035714
RAW,-0.022767,0.993774,-0.060856, AVG ,-0.044679,0.99831,-0.035838
RAW,-0.02643,0.995239,-0.060123, AVG ,-0.044894,0.998442,-0.035963
RAW,-0.032656,0.992553,-0.060367, AVG ,-0.045135,0.998557,-0.036124
RAW,-0.036929,0.987182,-0.057682, AVG ,-0.045352,0.998627,-0.036363
RAW,-0.043765,0.980834,-0.057926, AVG ,-0.045608,0.998566,-0.036625
RAW,-0.046817,0.974852,-0.049625, AVG ,-0.045871,0.998425,-0.036805
RAW,-0.044375,0.97412,-0.048404, AVG ,-0.046075,0.998258,-0.036988
RAW,-0.041445,0.976561,-0.046817, AVG ,-0.046242,0.998103,-0.037207
RAW,-0.035464,0.976195,-0.044253, AVG ,-0.04633,0.997939,-0.037383
RAW,-0.037661,0.979369,-0.048404, AVG ,-0.046405,0.997793,-0.037602
RAW,-0.037173,0.979857,-0.047916, AVG ,-0.046526,0.997605,-0.037794
RAW,-0.034365,0.979125,-0.04938, AVG ,-0.046608,0.997396,-0.037976
RAW,-0.035708,0.981078,-0.049869, AVG ,-0.046706,0.997207,-0.038159
RAW,-0.024232,0.978881,-0.054019, AVG ,-0.046722,0.996996,-0.038354
RAW,-0.016908,0.974974,-0.065006, AVG ,-0.046744,0.996745,-0.0386
RAW,-0.012269,0.977171,-0.066471, AVG ,-0.046919,0.996518,-0.038678
RAW,-0.007874,0.977904,-0.064762, AVG ,-0.047159,0.996316,-0.038653
RAW,-0.006653,0.970213,-0.064152, AVG ,-0.047344,0.996018,-0.038596
RAW,-0.025331,0.979735,-0.053653, AVG ,-0.047656,0.995815,-0.038527
RAW,-0.045474,0.97473,-0.040835, AVG ,-0.048019,0.995562,-0.03847
RAW,-0.04816,0.974242,-0.034731, AVG ,-0.048305,0.995305,-0.038409
